EH_ID,labels,dpi,weight,weight_dpi0,weightloss,fecweight_flot,Expe,Eimeria,fecweight_DNA,Conc_DNA,P260_280,P260_230,V_H2O,Moist,oocyst_sq1,oocyst_sq2,oocyst_sq3,oocyst_sq4,dilution,mean_Neubauer,oocysts.per.tube,OPG,Locality,Genome,Strain,IDD,Dam,Gen,Sir,IDS,Sir.1,Gen.1,Born,Fpar,LS,MM,FF,ID,PIN,Sex,Gen.2,Wean,BW10,BW20,Clip,Parent1,Parent2,HybridStatus,ageAtdpi0expe1a,Batch,Total_DNA,Microbial_density,Genome_copies_mean,Tm_mean,Infection,Genome_copies_ngDNA,DNA_sample,DNA_g_feces,Genome_copies_gFaeces
LM0225,DUX,1,27.75,28.05,1.0695187166,NA,Expe005_1b,E64,0.218,16.1,1.43,1.37,NA,0,NA,NA,NA,NA,NA,NA,NA,0,Straas2,dom,STRA_STRA,SY,4827,55,STRA,SY,4823,55,2018-04-03,3,7,2,5,EX,774,M,56,1M,7.36,12.51,P3,STRA,STRA,parental strains,13.8571428571,1,0.48300000000000004,0.0022155963302752297,23.367729196302836,74.5,Positive,0.4673545839260567,483.00000000000006,2215.59633027523,1035.469101083878
LM0225,NTY,4,27.81,28.05,0.8556149733,2.15,Expe005_1b,E64,0.162,71.2,1.77,0.89,21.2,1,0,0,1,0,1,0,0,0,Straas2,dom,STRA_STRA,SY,4827,55,STRA,SY,4823,55,2018-04-03,3,7,2,5,EX,774,M,56,1M,7.36,12.51,P3,STRA,STRA,parental strains,13.8571428571,1,2.136,0.013185185185185185,968275.0625033779,74.5,Positive,19365.50125006756,2136,13185.185185185184,255337720.18607593
LM0225,ELY,2,28.64,28.05,-2.1033868093,NA,Expe005_1b,E64,0.171,66.4,1.89,0.47,16.4,1,NA,NA,NA,NA,NA,NA,NA,0,Straas2,dom,STRA_STRA,SY,4827,55,STRA,SY,4823,55,2018-04-03,3,7,2,5,EX,774,M,56,1M,7.36,12.51,P3,STRA,STRA,parental strains,13.8571428571,1,1.9920000000000002,0.011649122807017544,157.14388053295025,74.33333333333333,Positive,3.142877610659005,1992.0000000000002,11649.122807017544,36611.76725399262
LM0225,WXZ,9,28.97,28.05,-3.2798573975,1.18,Expe005_1b,E64,0.075,109.3,1.9,2.29,59.3,1,0,0,0,1,1,0,0,0,Straas2,dom,STRA_STRA,SY,4827,55,STRA,SY,4823,55,2018-04-03,3,7,2,5,EX,774,M,56,1M,7.36,12.51,P3,STRA,STRA,parental strains,13.8571428571,1,3.279,0.04372,2260.021216694533,74.5,Positive,45.20042433389066,3279,43720,1976162.5518776996
LM0225,GIL,6,27.58,28.05,1.6755793226,1.82,Expe005_1b,E64,0.077,126.3,1.9,2.09,76.3,1,11,5,10,8,2,8.5,170000,93406.5934065934,Straas2,dom,STRA_STRA,SY,4827,55,STRA,SY,4823,55,2018-04-03,3,7,2,5,EX,774,M,56,1M,7.36,12.51,P3,STRA,STRA,parental strains,13.8571428571,1,3.789,0.04920779220779221,843386.8580448366,74.5,Positive,16867.73716089673,3789,49207.792207792205,830024105.2290611
LM0225,OQX,5,27,28.05,3.743315508,1.12,Expe005_1b,E64,0.234,120.5,1.87,2.08,70.5,1,3,11,4,11,1,7.25,72500,64732.14285714285,Straas2,dom,STRA_STRA,SY,4827,55,STRA,SY,4823,55,2018-04-03,3,7,2,5,EX,774,M,56,1M,7.36,12.51,P3,STRA,STRA,parental strains,13.8571428571,1,3.615,0.01544871794871795,8803625.28516392,74.5,Positive,176072.5057032784,3615,15448.717948717947,2720094479.1339803
LM0225,MWX,7,28.57,28.05,-1.8538324421,1.25,Expe005_1b,E64,0.063,131.3,1.88,2.35,81.3,0,19,20,22,29,1,22.5,225000,180000,Straas2,dom,STRA_STRA,SY,4827,55,STRA,SY,4823,55,2018-04-03,3,7,2,5,EX,774,M,56,1M,7.36,12.51,P3,STRA,STRA,parental strains,13.8571428571,1,3.9390000000000005,0.06252380952380954,579816.8851094876,74.5,Positive,11596.337702189752,3939.0000000000005,62523.809523809534,725047209.6654832
LM0225,BHY,10,28.64,28.05,-2.1033868093,1.01,Expe005_1b,E64,0.196,106.4,1.87,1.79,56.4,1,0,0,1,0,1,0,0,0,Straas2,dom,STRA_STRA,SY,4827,55,STRA,SY,4823,55,2018-04-03,3,7,2,5,EX,774,M,56,1M,7.36,12.51,P3,STRA,STRA,parental strains,13.8571428571,1,3.192,0.016285714285714285,5691.175795384576,74.5,Positive,113.82351590769153,3192,16285.714285714284,1853697.259068119
LM0225,GLO,3,30.2,28.05,-7.6648841355,1.59,Expe005_1b,E64,0.366,71.2,1.85,0.9,21.2,1,0,0,0,0,1,0,0,0,Straas2,dom,STRA_STRA,SY,4827,55,STRA,SY,4823,55,2018-04-03,3,7,2,5,EX,774,M,56,1M,7.36,12.51,P3,STRA,STRA,parental strains,13.8571428571,1,2.136,0.005836065573770492,3298.2285701856945,74.5,Positive,65.96457140371389,2136,5836.065573770492,384973.5642577401
LM0225,FGT,0,28.05,28.05,0,1.28,Expe005_1b,E64,0.074,129.8,1.86,2.05,79.8,0,0,0,0,0,1,0,0,0,Straas2,dom,STRA_STRA,SY,4827,55,STRA,SY,4823,55,2018-04-03,3,7,2,5,EX,774,M,56,1M,7.36,12.51,P3,STRA,STRA,parental strains,13.8571428571,1,3.8940000000000006,0.05262162162162163,0,0,Negative,0,3894.0000000000005,52621.62162162163,0
LM0225,AGH,8,29.04,28.05,-3.5294117647,1.2,Expe005_1b,E64,0.154,157.3,1.91,2.31,107.3,1,0,2,2,0,1,1,10000,8333.333333333334,Straas2,dom,STRA_STRA,SY,4827,55,STRA,SY,4823,55,2018-04-03,3,7,2,5,EX,774,M,56,1M,7.36,12.51,P3,STRA,STRA,parental strains,13.8571428571,1,4.719,0.030642857142857145,9883.605942190508,74.5,Positive,197.67211884381015,4719,30642.857142857145,6057238.498856754
LM0226,EFW,8,15.96,15.16,-5.2770448549,1.52,Expe005_1b,E64,0.149,111.6,1.93,2.31,61.6,1,4,1,1,2,1,2,20000,13157.894736842105,Schweben 2,dom,SCHUNT_SCHUNT,SY,5726,36,SCHUNT,SY,5725,36,2018-04-13,5,5,2,3,EX,825,F,37,1F,5.56,9.42,P2,SCHUNT,SCHUNT,parental strains,12.4285714286,1,3.348,0.02246979865771812,85636.78622796525,74.5,Positive,1712.735724559305,3348,22469.798657718122,38484826.88472854
LM0226,BXY,1,15.24,15.16,-0.5277044855,NA,Expe005_1b,E64,0.126,44.4,1.87,1.27,NA,0,NA,NA,NA,NA,NA,NA,NA,0,Schweben 2,dom,SCHUNT_SCHUNT,SY,5726,36,SCHUNT,SY,5725,36,2018-04-13,5,5,2,3,EX,825,F,37,1F,5.56,9.42,P2,SCHUNT,SCHUNT,parental strains,12.4285714286,1,1.332,0.010571428571428572,0,0,Negative,0,1332,10571.42857142857,0
LM0226,EFJ,9,15.77,15.16,-4.0237467018,1.66,Expe005_1b,E64,0.173,109.4,1.87,2.39,59.4,1,5,3,3,3,1,3.5,35000,21084.337349397592,Schweben 2,dom,SCHUNT_SCHUNT,SY,5726,36,SCHUNT,SY,5725,36,2018-04-13,5,5,2,3,EX,825,F,37,1F,5.56,9.42,P2,SCHUNT,SCHUNT,parental strains,12.4285714286,1,3.282,0.018971098265895953,5870.423129905889,74.5,Positive,117.40846259811778,3282,18971.098265895955,2227367.4811966624
LM0226,CSV,7,16.06,15.16,-5.9366754617,0.97,Expe005_1b,E64,0.083,126.3,1.91,2.42,76.3,0,17,13,14,20,1,16,160000,164948.45360824742,Schweben 2,dom,SCHUNT_SCHUNT,SY,5726,36,SCHUNT,SY,5725,36,2018-04-13,5,5,2,3,EX,825,F,37,1F,5.56,9.42,P2,SCHUNT,SCHUNT,parental strains,12.4285714286,1,3.789,0.04565060240963856,338055.13116397127,74.5,Positive,6761.102623279426,3789,45650.60240963855,308648407.7060933
LM0226,ETX,4,15.08,15.16,0.5277044855,1.94,Expe005_1b,E64,0.159,36.1,1.82,0.6,NA,1,0,0,0,0,1,0,0,0,Schweben 2,dom,SCHUNT_SCHUNT,SY,5726,36,SCHUNT,SY,5725,36,2018-04-13,5,5,2,3,EX,825,F,37,1F,5.56,9.42,P2,SCHUNT,SCHUNT,parental strains,12.4285714286,1,1.083,0.006811320754716981,35392.31072836366,74.5,Positive,707.8462145672731,1083,6811.320754716981,4821367.612429917
LM0226,HQU,2,15.69,15.16,-3.4960422164,NA,Expe005_1b,E64,0.09,79.8,1.94,0.61,29.8,1,NA,NA,NA,NA,NA,NA,NA,0,Schweben 2,dom,SCHUNT_SCHUNT,SY,5726,36,SCHUNT,SY,5725,36,2018-04-13,5,5,2,3,EX,825,F,37,1F,5.56,9.42,P2,SCHUNT,SCHUNT,parental strains,12.4285714286,1,2.394,0.026600000000000002,0,0,Negative,0,2394,26600,0
LM0226,BLR,3,15.66,15.16,-3.2981530343,1.43,Expe005_1b,E64,0.115,107.7,1.92,2.1,57.7,1,0,0,0,0,1,0,0,0,Schweben 2,dom,SCHUNT_SCHUNT,SY,5726,36,SCHUNT,SY,5725,36,2018-04-13,5,5,2,3,EX,825,F,37,1F,5.56,9.42,P2,SCHUNT,SCHUNT,parental strains,12.4285714286,1,3.231,0.028095652173913042,28218.875409312324,74.5,Positive,564.3775081862465,3231,28095.652173913044,15856554.164780542
LM0226,DER,10,15.79,15.16,-4.1556728232,1.56,Expe005_1b,E64,0.131,122.6,1.86,2.15,72.6,0,0,0,0,1,1,0,0,0,Schweben 2,dom,SCHUNT_SCHUNT,SY,5726,36,SCHUNT,SY,5725,36,2018-04-13,5,5,2,3,EX,825,F,37,1F,5.56,9.42,P2,SCHUNT,SCHUNT,parental strains,12.4285714286,1,3.678,0.028076335877862596,3954.2924415872826,74.5,Positive,79.08584883174565,3678,28076.335877862595,2220440.854985958
LM0226,JNR,6,15.79,15.16,-4.1556728232,0.66,Expe005_1b,E64,0.061,122.9,1.91,1.82,72.9,0,2,1,1,0,1,1,10000,15151.51515151515,Schweben 2,dom,SCHUNT_SCHUNT,SY,5726,36,SCHUNT,SY,5725,36,2018-04-13,5,5,2,3,EX,825,F,37,1F,5.56,9.42,P2,SCHUNT,SCHUNT,parental strains,12.4285714286,1,3.6870000000000003,0.060442622950819674,1085092.5253524336,74.5,Positive,21701.85050704867,3687,60442.62295081967,1311716767.5325975
LM0226,KNO,0,15.16,15.16,0,1.21,Expe005_1b,E64,0.071,96.6,1.87,1.96,46.6,1,0,0,0,0,1,0,0,0,Schweben 2,dom,SCHUNT_SCHUNT,SY,5726,36,SCHUNT,SY,5725,36,2018-04-13,5,5,2,3,EX,825,F,37,1F,5.56,9.42,P2,SCHUNT,SCHUNT,parental strains,12.4285714286,1,2.898,0.040816901408450706,0,0,Negative,0,2898,40816.90140845071,0
LM0226,IQW,5,14.33,15.16,5.4749340369,0.36,Expe005_1b,E64,0.088,95.7,1.89,2.13,45.7,0,0,3,3,9,1,3.75,37500,104166.66666666667,Schweben 2,dom,SCHUNT_SCHUNT,SY,5726,36,SCHUNT,SY,5725,36,2018-04-13,5,5,2,3,EX,825,F,37,1F,5.56,9.42,P2,SCHUNT,SCHUNT,parental strains,12.4285714286,1,2.871,0.032625,3143706.9363103537,74.5,Positive,62874.13872620707,2871,32625.000000000004,2051268775.9425058
