"","EH_ID","experiment","labels","weight","weight_dpi0","relative_weight","fecweight_flot","dpi","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution","Locality","Genome","mouse_strain","IDD","Dam","Gen","Sir","IDS","Sir.1","Gen.1","Born","Fpar","LS","MM","FF","ID","PIN","Sex","Gen.2","Wean","BW10","BW20","Clip","Departure","NOTE","Parent1","Parent2","HybridStatus","ageAtdpi0expe1a","Batch","primary_infection","InfectionStrain","challenge_infection","contamination","infection_history","InfectionHistoryTotal","Conc_DNA","A260","A280","R260.280","R260.230","Fecal_status","Mouse_status","fecweight_DNA","Extraction_round_1","Extraction_round_2","Faeces_for_RNA.Extraction","mean_Neubauer","oocysts.per.tube","OPG","Total_DNA","Microbial_density","Genome_copies","Tm","Infection","Genome_copies_ngDNA","DNA_sample","DNA_g_feces","Genome_copies_gFaeces"
"45","LM0182","E57","E57aACW",18.18,16.94,107.319952774498,1.24,"8",7,12,20,12,1," SCHUNT x PWD "," dom x mus "," SCHUNT_PWD "," SY ",6904,37," PWD "," SY ",5342,42,"2018-03-23",1,7,"5","2"," EX ",720," M ","F1","1M","5.75",10.17,"P2",NA,NA," SCHUNT "," PWD "," inter subsp. hybrids ",15.4285714285714,1,"E88",NA,NA,NA,NA,NA,52.2,1.044,0.584,1.79,1.52,NA,NA,0.034,"with_beads","with_beads","Available",12.75,127500,102822.580645161,2.088,0.0614117647058824,298378.236865377,74.6490478515625,"Positive",5967.56473730754,2088,61411.7647058823,366478681.514651
"46","LM0182","E57","E57aJSW",17.98,16.94,106.139315230224,1.52,"9",49,39,23,37,1," SCHUNT x PWD "," dom x mus "," SCHUNT_PWD "," SY ",6904,37," PWD "," SY ",5342,42,"2018-03-23",1,7,"5","2"," EX ",720," M ","F1","1M","5.75",10.17,"P2",NA,NA," SCHUNT "," PWD "," inter subsp. hybrids ",15.4285714285714,1,"E88",NA,NA,NA,NA,NA,237.8,4.757,2.605,1.83,2.02,NA,NA,0.0556,"with_beads","with_beads","Available",37,370000,243421.052631579,9.512,0.171079136690648,38888.5635766609,74.6590728759766,"Positive",777.771271533219,9512,171079.136690647,133060437.67669
"47","LM0182","E57","E57aDMZ",17.61,16.94,103.955135773318,1.32,"10",4,7,7,11,1," SCHUNT x PWD "," dom x mus "," SCHUNT_PWD "," SY ",6904,37," PWD "," SY ",5342,42,"2018-03-23",1,7,"5","2"," EX ",720," M ","F1","1M","5.75",10.17,"P2",NA,NA," SCHUNT "," PWD "," inter subsp. hybrids ",15.4285714285714,1,"E88",NA,NA,NA,NA,NA,250.2,5.005,2.869,1.74,1.44,NA,NA,0.047,"with_beads","with_beads","Available",7.25,72500,54924.2424242424,10.008,0.212936170212766,NA,NA,NA,NA,10008,212936.170212766,NA
"48","LM0182","E57","E57aHNX",18.09,16.94,106.788665879575,1.43,"11",0,0,2,1,1," SCHUNT x PWD "," dom x mus "," SCHUNT_PWD "," SY ",6904,37," PWD "," SY ",5342,42,"2018-03-23",1,7,"5","2"," EX ",720," M ","F1","1M","5.75",10.17,"P2",NA,NA," SCHUNT "," PWD "," inter subsp. hybrids ",15.4285714285714,1,"E88",NA,NA,NA,NA,NA,168.6,3.373,1.836,1.84,1.96,NA,NA,0.065,"with_beads","with_beads","Available",0.75,7500,5244.75524475525,6.744,0.103753846153846,429.786338037359,74.8204727172852,"Positive",8.59572676074718,6744,103753.846153846,891839.711915061
"49","LM0183","E57","E57aCEK",17.08,17.08,100,1.33,"0",0,0,0,0,1," PWD x BUSNA "," mus x mus "," PWD_BUSNA "," SY ",2996,46," BUSNA "," SY ",6113,60,"2018-03-23",6,9,"4","5"," EX ",728," F ","F1","1F","4.31",7.59,"L2",NA,NA," PWD "," BUSNA "," outbred hybrids ",15.4285714285714,1,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","LM0183","E57","E57aPTZ",16.56,17.08,96.9555035128806,0,"1",NA,NA,NA,NA,1," PWD x BUSNA "," mus x mus "," PWD_BUSNA "," SY ",2996,46," BUSNA "," SY ",6113,60,"2018-03-23",6,9,"4","5"," EX ",728," F ","F1","1F","4.31",7.59,"L2",NA,NA," PWD "," BUSNA "," outbred hybrids ",15.4285714285714,1,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","LM0183","E57","E57aCLN",16.75,17.08,98.0679156908665,0,"2",NA,NA,NA,NA,1," PWD x BUSNA "," mus x mus "," PWD_BUSNA "," SY ",2996,46," BUSNA "," SY ",6113,60,"2018-03-23",6,9,"4","5"," EX ",728," F ","F1","1F","4.31",7.59,"L2",NA,NA," PWD "," BUSNA "," outbred hybrids ",15.4285714285714,1,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","LM0183","E57","E57aAVZ",16.6,17.08,97.1896955503513,0,"3",NA,NA,NA,NA,1," PWD x BUSNA "," mus x mus "," PWD_BUSNA "," SY ",2996,46," BUSNA "," SY ",6113,60,"2018-03-23",6,9,"4","5"," EX ",728," F ","F1","1F","4.31",7.59,"L2",NA,NA," PWD "," BUSNA "," outbred hybrids ",15.4285714285714,1,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","LM0183","E57","E57aDEO",17.1,17.08,100.117096018735,0.93,"4",0,0,0,0,1," PWD x BUSNA "," mus x mus "," PWD_BUSNA "," SY ",2996,46," BUSNA "," SY ",6113,60,"2018-03-23",6,9,"4","5"," EX ",728," F ","F1","1F","4.31",7.59,"L2",NA,NA," PWD "," BUSNA "," outbred hybrids ",15.4285714285714,1,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","LM0183","E57","E57aEKQ",16.87,17.08,98.7704918032787,1.3,"5",0,0,0,0,1," PWD x BUSNA "," mus x mus "," PWD_BUSNA "," SY ",2996,46," BUSNA "," SY ",6113,60,"2018-03-23",6,9,"4","5"," EX ",728," F ","F1","1F","4.31",7.59,"L2",NA,NA," PWD "," BUSNA "," outbred hybrids ",15.4285714285714,1,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Available",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","LM0183","E57","E57aDSY",16.73,17.08,97.9508196721312,0.8,"6",0,0,0,0,1," PWD x BUSNA "," mus x mus "," PWD_BUSNA "," SY ",2996,46," BUSNA "," SY ",6113,60,"2018-03-23",6,9,"4","5"," EX ",728," F ","F1","1F","4.31",7.59,"L2",NA,NA," PWD "," BUSNA "," outbred hybrids ",15.4285714285714,1,"E88",NA,NA,NA,NA,NA,81.3,1.626,0.862,1.89,3.65,NA,NA,0.0826,"with_beads","with_beads",NA,0,0,0,3.252,0.0393704600484261,NA,NA,NA,NA,3252,39370.4600484261,NA
"56","LM0183","E57","E57aHJV",16.46,17.08,96.3700234192038,1.03,"7",25,14,27,21,1," PWD x BUSNA "," mus x mus "," PWD_BUSNA "," SY ",2996,46," BUSNA "," SY ",6113,60,"2018-03-23",6,9,"4","5"," EX ",728," F ","F1","1F","4.31",7.59,"L2",NA,NA," PWD "," BUSNA "," outbred hybrids ",15.4285714285714,1,"E88",NA,NA,NA,NA,NA,162,3.24,1.797,1.8,1.49,NA,NA,0.0528,"with_beads","with_beads",NA,21.75,217500,211165.048543689,6.48,0.122727272727273,NA,NA,NA,NA,6480,122727.272727273,NA
"57","LM0183","E57","E57aDIY",16.11,17.08,94.3208430913349,0.12,"8",28,24,30,32,1," PWD x BUSNA "," mus x mus "," PWD_BUSNA "," SY ",2996,46," BUSNA "," SY ",6113,60,"2018-03-23",6,9,"4","5"," EX ",728," F ","F1","1F","4.31",7.59,"L2",NA,NA," PWD "," BUSNA "," outbred hybrids ",15.4285714285714,1,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soft",NA,NA,NA,NA,NA,28.5,285000,2375000,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","LM0183","E57","E57aCIX",15.72,17.08,92.0374707259953,0.82,"9",19,25,28,36,1," PWD x BUSNA "," mus x mus "," PWD_BUSNA "," SY ",2996,46," BUSNA "," SY ",6113,60,"2018-03-23",6,9,"4","5"," EX ",728," F ","F1","1F","4.31",7.59,"L2",NA,NA," PWD "," BUSNA "," outbred hybrids ",15.4285714285714,1,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,270000,329268.292682927,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","LM0183","E57","E57aABT",16.58,17.08,97.0725995316159,0.76,"10",5,5,4,3,1," PWD x BUSNA "," mus x mus "," PWD_BUSNA "," SY ",2996,46," BUSNA "," SY ",6113,60,"2018-03-23",6,9,"4","5"," EX ",728," F ","F1","1F","4.31",7.59,"L2",NA,NA," PWD "," BUSNA "," outbred hybrids ",15.4285714285714,1,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.25,42500,55921.0526315789,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","LM0183","E57","E57aPWX",16.7,17.08,97.7751756440281,0.95,"11",2,1,2,0,1," PWD x BUSNA "," mus x mus "," PWD_BUSNA "," SY ",2996,46," BUSNA "," SY ",6113,60,"2018-03-23",6,9,"4","5"," EX ",728," F ","F1","1F","4.31",7.59,"L2",NA,NA," PWD "," BUSNA "," outbred hybrids ",15.4285714285714,1,"E88",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,12500,13157.8947368421,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","LM0184","E57","E57aCUX",22.8,22.8,100,1.14,"0",0,0,0,0,1," STRA x SCHUNT "," dom "," STRA_SCHUNT "," SY ",5825,55," SCHUNT "," SY ",3470,36,"2018-03-21",3,11,"7","4"," EX ",710," M ","F1","1M","6.1",11.95,"P3",NA,NA," STRA "," SCHUNT "," outbred hybrids ",15.7142857142857,1,"E88",NA,NA,NA,NA,NA,220.7,4.413,2.447,1.8,1.9,NA,NA,0.0639,"with_beads","with_beads",NA,0,0,0,8.828,0.138153364632238,0,81.1531600952148,"Negative",0,8828,138153.364632238,0
"62","LM0184","E57","E57aEKO",22.54,22.8,98.859649122807,0,"1",NA,NA,NA,NA,1," STRA x SCHUNT "," dom "," STRA_SCHUNT "," SY ",5825,55," SCHUNT "," SY ",3470,36,"2018-03-21",3,11,"7","4"," EX ",710," M ","F1","1M","6.1",11.95,"P3",NA,NA," STRA "," SCHUNT "," outbred hybrids ",15.7142857142857,1,"E88",NA,NA,NA,NA,NA,97.6,1.952,1.067,1.83,1.9,NA,NA,0.0554,"with_beads","with_beads",NA,NA,NA,0,3.904,0.0704693140794224,0,79.3355865478516,"Negative",0,3904,70469.3140794224,0
"63","LM0184","E57","E57aETU",22.6,22.8,99.1228070175439,0,"2",NA,NA,NA,NA,1," STRA x SCHUNT "," dom "," STRA_SCHUNT "," SY ",5825,55," SCHUNT "," SY ",3470,36,"2018-03-21",3,11,"7","4"," EX ",710," M ","F1","1M","6.1",11.95,"P3",NA,NA," STRA "," SCHUNT "," outbred hybrids ",15.7142857142857,1,"E88",NA,NA,NA,NA,NA,251.9,5.037,2.751,1.83,1.61,NA,NA,0.0527,"with_beads","with_beads",NA,NA,NA,0,10.076,0.191195445920304,0,85.5679702758789,"Negative",0,10076,191195.445920304,0
"64","LM0184","E57","E57aLPU",22.19,22.8,97.3245614035088,0,"3",NA,NA,NA,NA,1," STRA x SCHUNT "," dom "," STRA_SCHUNT "," SY ",5825,55," SCHUNT "," SY ",3470,36,"2018-03-21",3,11,"7","4"," EX ",710," M ","F1","1M","6.1",11.95,"P3",NA,NA," STRA "," SCHUNT "," outbred hybrids ",15.7142857142857,1,"E88",NA,NA,NA,NA,NA,50.7,1.014,0.586,1.73,1.1,NA,NA,0.0555,"with_beads","with_beads",NA,NA,NA,0,2.028,0.0365405405405405,68.8887227590985,75.2330093383789,"Positive",1.37777445518197,2028,36540.5405405405,50344.623335298
"65","LM0184","E57","E57aEHS",21.86,22.8,95.8771929824561,1.51,"4",0,0,0,0,1," STRA x SCHUNT "," dom "," STRA_SCHUNT "," SY ",5825,55," SCHUNT "," SY ",3470,36,"2018-03-21",3,11,"7","4"," EX ",710," M ","F1","1M","6.1",11.95,"P3",NA,NA," STRA "," SCHUNT "," outbred hybrids ",15.7142857142857,1,"E88",NA,NA,NA,NA,NA,163.9,3.279,1.785,1.84,2.04,NA,NA,0.0554,"with_beads","with_beads",NA,0,0,0,6.556,0.118339350180505,459.637798844918,74.6510314941406,"Positive",9.19275597689836,6556,118339.350180505,1087864.76867411
"66","LM0184","E57","E57aOPZ",21.96,22.8,96.3157894736842,1.44,"5",0,0,0,0,1," STRA x SCHUNT "," dom "," STRA_SCHUNT "," SY ",5825,55," SCHUNT "," SY ",3470,36,"2018-03-21",3,11,"7","4"," EX ",710," M ","F1","1M","6.1",11.95,"P3",NA,NA," STRA "," SCHUNT "," outbred hybrids ",15.7142857142857,1,"E88",NA,NA,NA,NA,NA,225.9,4.517,2.487,1.82,1.65,NA,NA,0.0597,"with_beads","with_beads",NA,0,0,0,9.036,0.151356783919598,NA,NA,NA,NA,9036,151356.783919598,NA
"67","LM0184","E57","E57aSYZ",21.32,22.8,93.5087719298246,0.85,"6",0,0,0,0,1," STRA x SCHUNT "," dom "," STRA_SCHUNT "," SY ",5825,55," SCHUNT "," SY ",3470,36,"2018-03-21",3,11,"7","4"," EX ",710," M ","F1","1M","6.1",11.95,"P3",NA,NA," STRA "," SCHUNT "," outbred hybrids ",15.7142857142857,1,"E88",NA,NA,NA,NA,NA,248.9,4.979,2.712,1.84,2.25,NA,NA,0.0653,"with_beads","with_beads","Available",0,0,0,9.956,0.152465543644717,121628.504603447,74.9599456787109,"Positive",2432.57009206895,9956,152465.543644717,370883121.541171
"68","LM0184","E57","E57aNRW",21.55,22.8,94.5175438596491,1.33,"7",1,2,0,1,1," STRA x SCHUNT "," dom "," STRA_SCHUNT "," SY ",5825,55," SCHUNT "," SY ",3470,36,"2018-03-21",3,11,"7","4"," EX ",710," M ","F1","1M","6.1",11.95,"P3",NA,NA," STRA "," SCHUNT "," outbred hybrids ",15.7142857142857,1,"E88",NA,NA,NA,NA,NA,23.7,0.475,0.278,1.71,0.55,NA,NA,0.0035,"with_beads","with_beads","Available",1,10000,7518.7969924812,0.948,0.270857142857143,108296.434353409,74.8001556396484,"Positive",2165.92868706819,948,270857.142857143,586657255.811612
"69","LM0184","E57","E57aLSU",20.95,22.8,91.8859649122807,0.59,"8",43,33,43,42,1," STRA x SCHUNT "," dom "," STRA_SCHUNT "," SY ",5825,55," SCHUNT "," SY ",3470,36,"2018-03-21",3,11,"7","4"," EX ",710," M ","F1","1M","6.1",11.95,"P3",NA,NA," STRA "," SCHUNT "," outbred hybrids ",15.7142857142857,1,"E88",NA,NA,NA,NA,NA,124.7,2.495,1.358,1.84,2.12,NA,NA,0.0302,"with_beads","with_beads","Available",40.25,402500,682203.389830509,4.988,0.165165562913907,985919.564220191,74.9660568237305,"Positive",19718.3912844038,4988,165165.562913907,3256799196.24524
"70","LM0184","E57","E57aLSZ",20.4,22.8,89.4736842105263,0.71,"9",13,22,12,24,1," STRA x SCHUNT "," dom "," STRA_SCHUNT "," SY ",5825,55," SCHUNT "," SY ",3470,36,"2018-03-21",3,11,"7","4"," EX ",710," M ","F1","1M","6.1",11.95,"P3",NA,NA," STRA "," SCHUNT "," outbred hybrids ",15.7142857142857,1,"E88",NA,NA,NA,NA,NA,349.4,6.989,3.858,1.81,2.13,NA,NA,0.0618,"with_beads","with_beads","Available",17.75,177500,250000,13.976,0.226148867313916,296043.463730818,74.9200668334961,"Positive",5920.86927461635,13976,226148.867313916,1338997879.96826
"71","LM0184","E57","E57aBGM",20.56,22.8,90.1754385964912,1.37,"10",8,6,8,9,2," STRA x SCHUNT "," dom "," STRA_SCHUNT "," SY ",5825,55," SCHUNT "," SY ",3470,36,"2018-03-21",3,11,"7","4"," EX ",710," M ","F1","1M","6.1",11.95,"P3",NA,NA," STRA "," SCHUNT "," outbred hybrids ",15.7142857142857,1,"E88",NA,NA,NA,NA,NA,303.6,6.072,3.359,1.81,1.95,NA,NA,0.0525,"with_beads","with_beads","Available",7.75,155000,113138.686131387,12.144,0.231314285714286,35196.5294526938,74.6510314941406,"Positive",703.930589053876,12144,231314.285714286,162829201.399434
"72","LM0184","E57","E57aKNT",20.26,22.8,88.859649122807,1.8,"11",6,4,8,10,2," STRA x SCHUNT "," dom "," STRA_SCHUNT "," SY ",5825,55," SCHUNT "," SY ",3470,36,"2018-03-21",3,11,"7","4"," EX ",710," M ","F1","1M","6.1",11.95,"P3",NA,NA," STRA "," SCHUNT "," outbred hybrids ",15.7142857142857,1,"E88",NA,NA,NA,NA,NA,262.8,5.256,2.873,1.83,2.24,NA,NA,0.0506,"with_beads","with_beads","Available",7,140000,77777.7777777778,10.512,0.207747035573123,21022.1839514961,74.4999160766602,"Positive",420.443679029922,10512,207747.035573123,87345927.9439237
"73","LM0185","E57","E57aCEG",20.1,20.1,100,1.19,"0",0,0,0,0,1," STRA x BUSNA "," dom x mus "," STRA_BUSNA "," SY ",6346,55," BUSNA "," SY ",6111,60,"2018-03-07",2,5,"2","3"," EX ",660," F ","F1","1F","7.91",10.95,"L2",NA,NA," STRA "," BUSNA "," inter subsp. hybrids ",17.7142857142857,1,"E88",NA,NA,NA,NA,NA,315.1,6.302,3.499,1.8,1.86,NA,NA,0.0867,"with_beads","with_beads",NA,0,0,0,12.604,0.145374855824683,0,81.892204284668,"Negative",0,12604,145374.855824683,0
"74","LM0185","E57","E57aMOV",20.33,20.1,101.144278606965,0,"1",NA,NA,NA,NA,1," STRA x BUSNA "," dom x mus "," STRA_BUSNA "," SY ",6346,55," BUSNA "," SY ",6111,60,"2018-03-07",2,5,"2","3"," EX ",660," F ","F1","1F","7.91",10.95,"L2",NA,NA," STRA "," BUSNA "," inter subsp. hybrids ",17.7142857142857,1,"E88",NA,NA,NA,NA,NA,212.9,4.259,2.381,1.79,1.75,NA,NA,0.0477,"with_beads","with_beads",NA,NA,NA,0,8.516,0.17853249475891,66.898914036423,74.8021392822266,"Positive",1.33797828072846,8516,178532.49475891,238872.600391689
"75","LM0185","E57","E57aIPY",20.64,20.1,102.686567164179,0,"2",NA,NA,NA,NA,1," STRA x BUSNA "," dom x mus "," STRA_BUSNA "," SY ",6346,55," BUSNA "," SY ",6111,60,"2018-03-07",2,5,"2","3"," EX ",660," F ","F1","1F","7.91",10.95,"L2",NA,NA," STRA "," BUSNA "," inter subsp. hybrids ",17.7142857142857,1,"E88",NA,NA,NA,NA,NA,200.5,4.01,2.257,1.78,1.5,NA,NA,0.0752,"with_beads","with_beads",NA,NA,NA,0,8.02,0.106648936170213,65.2751262652358,74.6691741943359,"Positive",1.30550252530472,8020,106648.936170213,139230.455491274
"76","LM0185","E57","E57aIPT",20.13,20.1,100.149253731343,0,"3",NA,NA,NA,NA,1," STRA x BUSNA "," dom x mus "," STRA_BUSNA "," SY ",6346,55," BUSNA "," SY ",6111,60,"2018-03-07",2,5,"2","3"," EX ",660," F ","F1","1F","7.91",10.95,"L2",NA,NA," STRA "," BUSNA "," inter subsp. hybrids ",17.7142857142857,1,"E88",NA,NA,NA,NA,NA,106.4,2.127,1.171,1.82,1.34,NA,NA,0.0884,"with_beads","with_beads",NA,NA,NA,0,4.256,0.0481447963800905,3374.22225892047,74.9450302124023,"Positive",67.4844451784095,4256,48144.7963800905,3249024.8719379
"77","LM0185","E57","E57aBCE",20.6,20.1,102.487562189055,0.94,"4",0,0,0,0,1," STRA x BUSNA "," dom x mus "," STRA_BUSNA "," SY ",6346,55," BUSNA "," SY ",6111,60,"2018-03-07",2,5,"2","3"," EX ",660," F ","F1","1F","7.91",10.95,"L2",NA,NA," STRA "," BUSNA "," inter subsp. hybrids ",17.7142857142857,1,"E88",NA,NA,NA,NA,NA,187.1,3.742,2.041,1.83,2.13,NA,NA,0.0509,"with_beads","with_beads",NA,0,0,0,7.484,0.147033398821218,20374.1229164127,74.5020523071289,"Positive",407.482458328253,7484,147033.398821218,59913530.8080284
"78","LM0185","E57","E57aCKR",20.26,20.1,100.796019900498,1.73,"5",0,0,0,0,2," STRA x BUSNA "," dom x mus "," STRA_BUSNA "," SY ",6346,55," BUSNA "," SY ",6111,60,"2018-03-07",2,5,"2","3"," EX ",660," F ","F1","1F","7.91",10.95,"L2",NA,NA," STRA "," BUSNA "," inter subsp. hybrids ",17.7142857142857,1,"E88",NA,NA,NA,NA,NA,239.2,4.784,2.7,1.77,1.6,NA,NA,0.0609,"with_beads","with_beads","Available",0,0,0,9.568,0.157110016420361,1090.09872463197,74.6510314941406,"Positive",21.8019744926395,9568,157110.016420361,3425308.57053489
"79","LM0185","E57","E57aEFU",20.14,20.1,100.199004975124,1.32,"6",0,0,0,0,1," STRA x BUSNA "," dom x mus "," STRA_BUSNA "," SY ",6346,55," BUSNA "," SY ",6111,60,"2018-03-07",2,5,"2","3"," EX ",660," F ","F1","1F","7.91",10.95,"L2",NA,NA," STRA "," BUSNA "," inter subsp. hybrids ",17.7142857142857,1,"E88",NA,NA,NA,NA,NA,131.2,2.625,1.482,1.77,1.28,NA,NA,0.0518,"with_beads","with_beads","Available",0,0,0,5.248,0.101312741312741,100581.941755958,74.4999160766602,"Positive",2011.63883511915,5248,101312.741312741,203804644.917091
"80","LM0185","E57","E57aBIL",20.06,20.1,99.8009950248756,0.82,"7",0,0,0,1,1," STRA x BUSNA "," dom x mus "," STRA_BUSNA "," SY ",6346,55," BUSNA "," SY ",6111,60,"2018-03-07",2,5,"2","3"," EX ",660," F ","F1","1F","7.91",10.95,"L2",NA,NA," STRA "," BUSNA "," inter subsp. hybrids ",17.7142857142857,1,"E88",NA,NA,NA,NA,NA,275.1,5.501,3.021,1.82,2.06,NA,NA,0.1431,"with_beads","with_beads",NA,0,0,0,11.004,0.0768972746331237,269318.479544613,74.7940063476563,"Positive",5386.36959089227,11004,76897.2746331237,414197141.706349
"81","LM0185","E57","E57aDMV",19.63,20.1,97.6616915422885,0.62,"8",54,56,73,57,1," STRA x BUSNA "," dom x mus "," STRA_BUSNA "," SY ",6346,55," BUSNA "," SY ",6111,60,"2018-03-07",2,5,"2","3"," EX ",660," F ","F1","1F","7.91",10.95,"L2",NA,NA," STRA "," BUSNA "," inter subsp. hybrids ",17.7142857142857,1,"E88",NA,NA,NA,NA,NA,149.3,2.985,1.674,1.78,1.55,NA,NA,0.0329,"with_beads","with_beads","Available",60,6e+05,967741.935483871,5.972,0.181519756838906,96.7020096457364,74.6510314941406,"Positive",1.93404019291473,5972,181519.756838906,351066.505534552
"82","LM0185","E57","E57aIKO",19.35,20.1,96.2686567164179,0.84,"9",17,20,25,21,1," STRA x BUSNA "," dom x mus "," STRA_BUSNA "," SY ",6346,55," BUSNA "," SY ",6111,60,"2018-03-07",2,5,"2","3"," EX ",660," F ","F1","1F","7.91",10.95,"L2",NA,NA," STRA "," BUSNA "," inter subsp. hybrids ",17.7142857142857,1,"E88",NA,NA,NA,NA,NA,279.1,5.582,3.149,1.77,1.67,NA,NA,0.071,"with_beads","with_beads",NA,20.75,207500,247023.80952381,11.164,0.157239436619718,259490.366534765,74.4999160766602,"Positive",5189.80733069531,11164,157239.436619718,816042380.843414
"83","LM0185","E57","E57aCHR",19.09,20.1,94.9751243781094,0.5,"10",2,12,8,9,1," STRA x BUSNA "," dom x mus "," STRA_BUSNA "," SY ",6346,55," BUSNA "," SY ",6111,60,"2018-03-07",2,5,"2","3"," EX ",660," F ","F1","1F","7.91",10.95,"L2",NA,NA," STRA "," BUSNA "," inter subsp. hybrids ",17.7142857142857,1,"E88",NA,NA,NA,NA,NA,261.7,5.235,2.9,1.8,1.97,NA,NA,0.0482,"with_beads","with_beads",NA,7.75,77500,155000,10.468,0.217178423236515,47799.6600576097,74.6510314941406,"Positive",955.993201152194,10468,217178.423236515,207621096.051061
"84","LM0185","E57","E57aCKW",19.72,20.1,98.1094527363184,0.81,"11",0,0,0,0,1," STRA x BUSNA "," dom x mus "," STRA_BUSNA "," SY ",6346,55," BUSNA "," SY ",6111,60,"2018-03-07",2,5,"2","3"," EX ",660," F ","F1","1F","7.91",10.95,"L2",NA,NA," STRA "," BUSNA "," inter subsp. hybrids ",17.7142857142857,1,"E88",NA,NA,NA,NA,NA,248.8,4.976,2.768,1.8,1.76,NA,NA,0.0803,"with_beads","with_beads","Available",0,0,0,9.952,0.123935242839352,5870.94956491218,74.6510314941406,"Positive",117.418991298244,9952,123935.242839352,14552351.2004996
"85","LM0186","E57","E57aFPV",18.1,18.1,100,1.27,"0",0,0,0,0,1," PWD x SCHUNT "," mus x dom "," PWD_SCHUNT "," SY ",5681,42," SCHUNT "," SY ",8172,37,"2018-05-07",5,8,"4","4"," EX ",977," M ","F1","1M","5.64",9.76,"L3",NA,NA," PWD "," SCHUNT "," inter subsp. hybrids ",9,1,"E88",NA,NA,NA,NA,NA,262.8,5.255,2.909,1.81,1.75,NA,NA,0.0739,"with_beads","with_beads","Available",0,0,0,10.512,0.142246278755074,NA,NA,NA,NA,10512,142246.278755074,NA
"86","LM0186","E57","E57aSUW",17.71,18.1,97.8453038674033,0,"1",NA,NA,NA,NA,1," PWD x SCHUNT "," mus x dom "," PWD_SCHUNT "," SY ",5681,42," SCHUNT "," SY ",8172,37,"2018-05-07",5,8,"4","4"," EX ",977," M ","F1","1M","5.64",9.76,"L3",NA,NA," PWD "," SCHUNT "," inter subsp. hybrids ",9,1,"E88",NA,NA,NA,NA,NA,41.1,0.822,0.45,1.83,1.58,NA,NA,0.0839,"with_beads","with_beads","Available",NA,NA,0,1.644,0.0195947556615018,0,82.2188034057617,"Negative",0,1644,19594.7556615018,0
"87","LM0186","E57","E57aCDE",17.72,18.1,97.9005524861878,0,"2",NA,NA,NA,NA,1," PWD x SCHUNT "," mus x dom "," PWD_SCHUNT "," SY ",5681,42," SCHUNT "," SY ",8172,37,"2018-05-07",5,8,"4","4"," EX ",977," M ","F1","1M","5.64",9.76,"L3",NA,NA," PWD "," SCHUNT "," inter subsp. hybrids ",9,1,"E88",NA,NA,NA,NA,NA,150.6,3.013,1.626,1.85,2.18,NA,NA,0.0634,"with_beads","with_beads","Available",NA,NA,0,6.024,0.0950157728706625,760.962803131078,74.8102722167969,"Positive",15.2192560626216,6024,95015.7728706625,1446069.3773065
"88","LM0186","E57","E57aFJQ",17.82,18.1,98.4530386740331,0,"3",NA,NA,NA,NA,1," PWD x SCHUNT "," mus x dom "," PWD_SCHUNT "," SY ",5681,42," SCHUNT "," SY ",8172,37,"2018-05-07",5,8,"4","4"," EX ",977," M ","F1","1M","5.64",9.76,"L3",NA,NA," PWD "," SCHUNT "," inter subsp. hybrids ",9,1,"E88",NA,NA,NA,NA,NA,126.3,2.526,1.393,1.81,1.78,NA,NA,0.059,"with_beads","with_beads",NA,NA,NA,0,5.052,0.0856271186440678,144.593865870353,75.0821228027344,"Positive",2.89187731740707,5052,85627.1186440678,247623.122161704
